fid	GUSH_NUM	PARCEL	LEGAL_AREA	Is_Anliti	Owners	Notes	Bait_Meshutaf	Hachirot	Nesah_Date	prc_clc_area	coefficient	prc_legal_calc_diff	max_aloud_diff	check_diff	fix_s1a	zones	fix_s1b	sum_s1b	diff_s1a_sums1b	CELLNO	CODE	Yeud_Txt	zones_2	fix_s3
32	3889	59	9450	1	פרטית				20/03/2022 00:00:00	9373.961772	1.008111643	76.03822803	96.66888838	ok	545	zone0	545	545	0	619	670	שטח ציבורי פתוח	zone0	0
32	3889	59	9450	1	פרטית				20/03/2022 00:00:00	9373.961772	1.008111643	76.03822803	96.66888838	ok	545	zone0	545	545	0	1204	820	דרך קיימת או מאושרת	zone0	545
38	3889	67	45243	1	פרטית				20/03/2022 00:00:00	45494.89587	0.994463206	-251.8958745	260.6492158	ok	192	zone0	192	192	0	619	670	שטח ציבורי פתוח	zone0	0
38	3889	67	45243	1	פרטית				20/03/2022 00:00:00	45494.89587	0.994463206	-251.8958745	260.6492158	ok	192	zone0	192	192	0	701	740	נחל/תעלה/מאגר מים	zone0	192
41	3889	57	9794	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	9737.881758	1.00576288	56.11824216	98.75971212	ok	4067	zone0	4067	4067	0	619	670	שטח ציבורי פתוח	zone0	860
41	3889	57	9794	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	9737.881758	1.00576288	56.11824216	98.75971212	ok	4067	zone0	4067	4067	0	1204	820	דרך קיימת או מאושרת	zone0	2638
41	3889	57	9794	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	9737.881758	1.00576288	56.11824216	98.75971212	ok	4067	zone0	4067	4067	0	620	670	שטח ציבורי פתוח	zone0	81
41	3889	57	9794	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	9737.881758	1.00576288	56.11824216	98.75971212	ok	4067	zone0	4067	4067	0	701	740	נחל/תעלה/מאגר מים	zone0	202
41	3889	57	9794	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	9737.881758	1.00576288	56.11824216	98.75971212	ok	4067	zone0	4067	4067	0	1045	830	דרך מוצעת או הרחבה	zone0	285
42	3889	73	44540	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות, הערה על יעוד מקרקעין - תקנה 27"			20/03/2022 00:00:00	44380.83255	1.003586401	159.167446	257.9160151	ok	18112	zone0	18112	18112	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	18112
42	3889	73	44540	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות, הערה על יעוד מקרקעין - תקנה 27"			20/03/2022 00:00:00	44380.83255	1.003586401	159.167446	257.9160151	ok	18112	zone1	0	18112	0	622	670	שטח ציבורי פתוח	zone1	0
43	3889	55	16456	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	16448.06392	1.000482494	7.936084402	135.5367533	ok	3277	zone0	3277	3277	0	1204	820	דרך קיימת או מאושרת	zone0	66
43	3889	55	16456	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	16448.06392	1.000482494	7.936084402	135.5367533	ok	3277	zone0	3277	3277	0	620	670	שטח ציבורי פתוח	zone0	535
43	3889	55	16456	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	16448.06392	1.000482494	7.936084402	135.5367533	ok	3277	zone0	3277	3277	0	701	740	נחל/תעלה/מאגר מים	zone0	146
43	3889	55	16456	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	16448.06392	1.000482494	7.936084402	135.5367533	ok	3277	zone0	3277	3277	0	702	740	נחל/תעלה/מאגר מים	zone0	1793
43	3889	55	16456	1	פרטית	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	16448.06392	1.000482494	7.936084402	135.5367533	ok	3277	zone0	3277	3277	0	1045	830	דרך מוצעת או הרחבה	zone0	737
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone0	4331	4331	0	619	670	שטח ציבורי פתוח	zone0	778
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone0	4331	4331	0	701	740	נחל/תעלה/מאגר מים	zone0	1734
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone0	4331	4331	0	702	740	נחל/תעלה/מאגר מים	zone0	1493
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone0	4331	4331	0	1045	830	דרך מוצעת או הרחבה	zone0	126
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone0	4331	4331	0	621	670	שטח ציבורי פתוח	zone1	0
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone0	4331	4331	0	625	670	שטח ציבורי פתוח	zone0	200
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone1	0	4331	0	701	740	נחל/תעלה/מאגר מים	zone0	0
44	3716	60	4497	1	מדינת ישראל	"הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	4753.764021	0.945987218	-256.7640211	62.64173993	ok	4331	zone1	0	4331	0	621	670	שטח ציבורי פתוח	zone1	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone0	9906	192190	-1	619	670	שטח ציבורי פתוח	zone0	1586
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone0	9906	192190	-1	701	740	נחל/תעלה/מאגר מים	zone0	8320
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone0	9906	192190	-1	702	740	נחל/תעלה/מאגר מים	zone0	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone0	9906	192190	-1	1045	830	דרך מוצעת או הרחבה	zone0	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone0	9906	192190	-1	621	670	שטח ציבורי פתוח	zone1	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone0	9906	192190	-1	625	670	שטח ציבורי פתוח	zone0	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	701	740	נחל/תעלה/מאגר מים	zone0	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	621	670	שטח ציבורי פתוח	zone1	15596
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1040	830	דרך מוצעת או הרחבה	zone1	5505
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1039	830	דרך מוצעת או הרחבה	zone1	2342
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1012	830	דרך מוצעת או הרחבה	zone1	735
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	618	670	שטח ציבורי פתוח	zone1	10277
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	153	140	מגורים ד	zone1	2219
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	154	140	מגורים ד	zone1	1916
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	152	140	מגורים ד	zone1	2585
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	150	140	מגורים ד	zone1	2515
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	612	670	שטח ציבורי פתוח	zone1	1722
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	148	140	מגורים ד	zone1	2711
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	147	140	מגורים ד	zone1	2686
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	613	670	שטח ציבורי פתוח	zone1	261
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	207	1100	יעודים ותעסוקה	zone1	2402
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1016	830	דרך מוצעת או הרחבה	zone1	5600
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1013	830	דרך מוצעת או הרחבה	zone1	2101
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	402	400	שטח לבניני ציבור	zone1	5283
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1036	830	דרך מוצעת או הרחבה	zone1	20
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	503	220	משרדים ובנקים	zone1	4944
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	151	140	מגורים ד	zone1	2246
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	146	140	מגורים ד	zone1	2384
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	149	140	מגורים ד	zone1	2483
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1044	830	דרך מוצעת או הרחבה	zone1	2948
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1200	820	דרך קיימת או מאושרת	zone1	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	206	1100	יעודים ותעסוקה	zone1	2616
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	144	140	מגורים ד	zone1	2588
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	610	670	שטח ציבורי פתוח	zone1	2414
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	145	140	מגורים ד	zone1	2243
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	405	400	שטח לבניני ציבור	zone1	955
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	143	140	מגורים ד	zone1	2505
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	139	140	מגורים ד	zone1	1985
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	205	1100	יעודים ותעסוקה	zone1	2555
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	137	140	מגורים ד	zone1	2457
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1017	830	דרך מוצעת או הרחבה	zone1	1677
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1042	830	דרך מוצעת או הרחבה	zone1	5380
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	609	670	שטח ציבורי פתוח	zone1	1826
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	502	220	משרדים ובנקים	zone1	5350
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	142	140	מגורים ד	zone1	2635
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	614	670	שטח ציבורי פתוח	zone1	4029
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	135	140	מגורים ד	zone1	1961
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	608	670	שטח ציבורי פתוח	zone1	1638
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1019	830	דרך מוצעת או הרחבה	zone1	1407
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1015	830	דרך מוצעת או הרחבה	zone1	4753
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	204	1100	יעודים ותעסוקה	zone1	2775
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	138	140	מגורים ד	zone1	2419
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	406	400	שטח לבניני ציבור	zone1	1084
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	134	140	מגורים ד	zone1	1630
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	136	140	מגורים ד	zone1	2237
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1008	830	דרך מוצעת או הרחבה	zone1	2608
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1043	830	דרך מוצעת או הרחבה	zone1	2090
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	141	140	מגורים ד	zone1	2516
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1020	830	דרך מוצעת או הרחבה	zone1	1111
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	140	100	מגורים ג	zone1	1493
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	132	140	מגורים ד	zone1	889
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	133	140	מגורים ד	zone1	1141
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1032	830	דרך מוצעת או הרחבה	zone1	78
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	607	670	שטח ציבורי פתוח	zone1	1326
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1006	830	דרך מוצעת או הרחבה	zone1	2619
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	203	1100	יעודים ותעסוקה	zone1	1774
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1031	830	דרך מוצעת או הרחבה	zone1	0
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	501	220	משרדים ובנקים	zone1	4333
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1021	830	דרך מוצעת או הרחבה	zone1	46
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1009	830	דרך מוצעת או הרחבה	zone1	10980
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	622	670	שטח ציבורי פתוח	zone1	1815
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	611	670	שטח ציבורי פתוח	zone1	1150
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1041	830	דרך מוצעת או הרחבה	zone1	896
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	700	740	נחל/תעלה/מאגר מים	zone1	2735
51	3716	62	192352	1	קרן קיימת לישראל				20/03/2022 00:00:00	192071.3656	1.001461094	280.6343597	735.5676202	ok	192189	zone1	182284	192190	-1	1201	820	דרך קיימת או מאושרת	zone1	82
30	3903	28	9274	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	9335.112936	0.993453434	-61.1129355	95.58928763	ok	1063	zone0	1063	1063	0	701	740	נחל/תעלה/מאגר מים	zone0	959
30	3903	28	9274	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	9335.112936	0.993453434	-61.1129355	95.58928763	ok	1063	zone0	1063	1063	0	625	670	שטח ציבורי פתוח	zone0	104
31	3903	27	11131	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	11204.88638	0.993405878	-73.8863828	106.6648436	ok	1182	zone0	1182	1182	0	701	740	נחל/תעלה/מאגר מים	zone0	1027
31	3903	27	11131	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	11204.88638	0.993405878	-73.8863828	106.6648436	ok	1182	zone0	1182	1182	0	625	670	שטח ציבורי פתוח	zone0	155
33	3903	29	13063	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	12877.9043	1.014373123	185.0956987	117.5607855	problem	1378	zone0	1378	1378	0	701	740	נחל/תעלה/מאגר מים	zone0	1378
33	3903	29	13063	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	12877.9043	1.014373123	185.0956987	117.5607855	problem	1378	zone0	1378	1378	0	625	670	שטח ציבורי פתוח	zone0	0
34	3903	26	9849	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	9917.364005	0.993106636	-68.36400475	99.09170252	ok	409	zone0	409	409	0	701	740	נחל/תעלה/מאגר מים	zone0	409
35	3903	30	8676	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	8655.705557	1.002344632	20.2944433	91.86803854	ok	863	zone0	863	863	0	701	740	נחל/תעלה/מאגר מים	zone0	863
36	3903	31	11785	1	פרטית	"הערה לפי פקודת הדרכים, הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה לפי סעיף 11 לפקודת המיסים"			20/03/2022 00:00:00	11813.9883	0.997546273	-28.98829887	110.4169919	ok	852	zone0	852	852	0	701	740	נחל/תעלה/מאגר מים	zone0	852
37	3903	32	11069	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	10937.82018	1.011993232	131.1798154	106.3054521	problem	511	zone0	511	511	0	701	740	נחל/תעלה/מאגר מים	zone0	511
39	3903	34	11688	1	פרטית	"הערה לפי פקודת הדרכים, הערה על יעוד מקרקעין - תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19, הערה על הפקדת תכנית סעיף 123, הערה אזהרה - סעיף 126, הערה על חוב היטל השבחה"			20/03/2022 00:00:00	11764.24789	0.993518677	-76.24788824	109.8648432	ok	186	zone0	186	186	0	701	740	נחל/תעלה/מאגר מים	zone0	186
